Time,Max Concentration,Last Pit,Air Temp,Track Temp,Humidity,Pressure,Wind Speed,Yellow
25440.0,13.13287615697784,108.19165,55.4,55.99994,54,30.15613812,5.9,0
25460.0,11.479591836734695,108.52498333333332,55.4,55.99994,54,30.15613812,7.2,0
25480.0,12.096774193548384,108.85831666666668,55.4,55.99994,54,30.15613812,7.2,0
25500.0,14.005602240896359,109.19165,55.4,55.99994,54,30.15613812,7.2,0
25520.0,16.666666666666668,109.52498333333332,55.50008,55.99994,54,30.15613812,6.5,0
25540.0,10.277903079373964,109.85831666666668,55.50008,55.99994,54,30.15613812,6.5,0
25560.0,8.480948961649148,110.19165,55.50008,55.99994,54,30.15613812,6.5,0
25580.0,6.802721088435375,110.52498333333332,55.50008,55.99994,53,30.15613812,4.6,0
25600.0,8.333333333333334,110.85831666666668,55.50008,55.99994,53,30.15613812,4.6,0
25620.0,6.863417982155113,111.19165,55.50008,55.99994,53,30.15613812,4.6,0
25640.0,10.127931769722817,111.52498333333332,55.50008,55.99994,54,30.157024023,5.9,0
25660.0,6.280940770728532,111.85831666666668,55.50008,55.99994,54,30.157024023,5.9,0
25680.0,9.35374149659864,112.19165,55.50008,55.99994,54,30.157024023,5.9,0
25700.0,6.720430107526883,112.52498333333332,55.50008,55.99994,54,30.15613812,6.5,0
25720.0,7.002801120448179,112.85831666666668,55.50008,55.99994,54,30.15613812,6.5,0
25740.0,7.794232268121589,113.19165,55.50008,55.99994,54,30.15613812,6.5,0
25760.0,10.848897694894736,113.52498333333332,55.59998,55.99994,54,30.15613812,5.2,0
25780.0,7.227891156462586,113.85831666666668,55.59998,55.99994,54,30.15613812,5.2,0
25800.0,7.39247311827957,114.19165,55.59998,55.99994,54,30.15613812,5.2,0
25820.0,7.703081232492997,114.52498333333332,55.70006,55.99994,54,30.157024023,3.2,0
25840.0,7.794232268121589,114.85831666666668,55.70006,55.99994,54,30.157024023,3.2,0
25860.0,6.851935386249307,115.19165,55.70006,55.99994,54,30.157024023,3.2,0
25880.0,6.784759169319319,115.52498333333332,55.59998,55.99994,54,30.15613812,3.2,0
25900.0,8.333333333333334,115.85831666666668,55.59998,55.99994,54,30.15613812,3.2,0
25920.0,6.3069376313945344,116.19165,55.59998,55.99994,54,30.15613812,3.2,0
25940.0,6.7385444743935325,116.52498333333332,55.70006,55.99994,54,30.157024023,3.2,0
25960.0,8.333333333333334,116.85831666666668,55.70006,55.99994,54,30.157024023,3.2,0
25980.0,6.280940770728532,117.19165,55.70006,55.99994,54,30.157024023,3.2,0
26000.0,7.227891156462586,117.52498333333332,55.59998,55.99994,54,30.157024023,3.9,0
26020.0,6.779661016949151,117.85831666666668,55.59998,55.99994,54,30.157024023,3.9,0
26040.0,6.863417982155113,118.19165,55.59998,55.99994,54,30.157024023,3.9,0
26060.0,7.893282816323309,118.52498333333332,55.59998,55.99994,54,30.155252216999997,3.2,0
26080.0,7.9939246172908565,118.85831666666668,55.59998,55.99994,54,30.155252216999997,3.2,0
26100.0,6.219362571876043,119.19165,55.59998,55.99994,54,30.155252216999997,3.2,0
26140.0,7.703081232492997,119.85831666666668,55.70006,55.99994,55,30.157024023,4.6,0
26160.0,7.014809041309432,120.19165,55.70006,55.99994,55,30.157024023,4.6,0
26180.0,6.851935386249307,120.52498333333332,55.70006,55.99994,55,30.157024023,4.6,0
26200.0,8.480948961649148,120.85831666666668,55.70006,55.99994,55,30.15613812,3.2,0
26220.0,10.629251700680273,121.19165,55.70006,55.99994,55,30.15613812,3.2,0
26240.0,10.511562718990891,121.52498333333332,55.70006,55.99994,55,30.15613812,3.2,0
26260.0,8.086253369272237,121.85831666666668,55.70006,55.99994,54,30.155252216999997,5.9,0
26280.0,8.528784648187633,122.19165,55.70006,55.99994,54,30.155252216999997,5.9,0
26300.0,6.851935386249307,122.52498333333332,55.70006,55.99994,54,30.155252216999997,5.9,0
26320.0,8.078231292517007,122.85831666666668,55.70006,55.99994,55,30.15613812,2.6,0
26340.0,6.101694915254238,123.19165,55.70006,55.99994,55,30.15613812,2.6,0
26360.0,4.901960784313727,123.52498333333332,55.70006,55.99994,55,30.15613812,2.6,0
26380.0,5.6380591545166485,123.85831666666668,55.70006,55.99994,55,30.154071013000003,2.6,0
26400.0,6.280940770728532,124.19165,55.70006,55.99994,55,30.154071013000003,2.6,0
26420.0,6.3775510204081645,124.52498333333332,55.70006,55.99994,55,30.154071013000003,2.6,0
26440.0,6.048387096774192,124.85831666666668,55.79996,57.00001999999999,55,30.15318511,3.2,0
26460.0,6.302521008403361,125.19165,55.79996,57.00001999999999,55,30.15318511,3.2,0
26480.0,6.851935386249307,125.52498333333332,55.79996,57.00001999999999,55,30.15318511,3.2,0
26500.0,8.333333333333334,125.85831666666668,55.79996,57.00001999999999,55,30.15318511,3.2,0
26520.0,6.219362571876043,126.19165,55.79996,57.00001999999999,55,30.15318511,3.2,0
26540.0,6.802721088435375,126.52498333333332,55.79996,57.00001999999999,55,30.15318511,3.2,0
26560.0,8.333333333333334,126.85831666666668,55.70006,57.00001999999999,55,30.151118003,4.6,0
